year,st,stateno,state,banfaninc,healthspendpc,govparty_a,sen_cont_alt,hs_cont_alt,hou_chamber,sen_chamber
1974,WA,47,Washington,0,,0,1,1,,
1974,WV,48,West Virginia,0,,0,1,1,,
1974,WI,49,Wisconsin,0,,1,0,1,,
1974,WY,50,Wyoming,0,,0,0,0,,
1975,AL,1,Alabama,0,,1,1,1,,
1975,AK,2,Alaska,0,,0,1,1,,
1975,AZ,3,Arizona,0,,1,1,0,,
1975,AR,4,Arkansas,0,,1,1,1,,
1975,CA,5,California,0,,1,1,1,,
1975,CO,6,Colorado,0,,1,0,1,,
1975,CT,7,Connecticut,0,,1,1,1,,
1975,DE,8,Delaware,0,,1,1,1,,
1975,DC,8.5,District of Columbia,,,,,,,
1975,FL,9,Florida,0,,1,1,1,,
1975,GA,10,Georgia,0,,1,1,1,,
1975,HI,11,Hawaii,0,,1,1,1,,
1975,ID,12,Idaho,0,,1,0,0,,
1975,IL,13,Illinois,0,,1,1,1,,
1975,IN,14,Indiana,0,,0,0,1,,
1975,IA,15,Iowa,0,,0,1,1,,
1975,KS,16,Kansas,0,,0,0,0,,
1975,KY,17,Kentucky,0,,1,1,1,,
1975,LA,18,Louisiana,0,,1,1,1,,
1975,ME,19,Maine,0,,0.5,0,1,,
1975,MD,20,Maryland,0,,1,1,1,,
1975,MA,21,Massachusetts,0,,1,1,1,,
1975,MI,22,Michigan,0,,0,1,1,,
1975,MN,23,Minnesota,0,,1,1,1,,
1975,MS,24,Mississippi,0,,1,1,1,,
1975,MO,25,Missouri,0,,0,1,1,,
1975,MT,26,Montana,0,,1,1,1,,
1975,NE,27,Nebraska,0,,1,,,,
1975,NV,28,Nevada,0,,1,1,1,,
1975,NH,29,New Hampshire,0,,0,0.5,0,,
1975,NJ,30,New Jersey,0,,1,1,1,,
1975,NM,31,New Mexico,0,,1,1,1,,
1975,NY,32,New York,0,,1,0,1,,
1975,NC,33,North Carolina,0,,0,1,1,,
1975,ND,34,North Dakota,0,,1,0,0,,
1975,OH,35,Ohio,0,,0,1,1,,
1975,OK,36,Oklahoma,0,,1,1,1,,
1975,OR,37,Oregon,0,,1,1,1,,
1975,PA,38,Pennsylvania,0,,1,1,1,,
1975,RI,39,Rhode Island,0,,1,1,1,,
1975,SC,40,South Carolina,0,,0,1,1,,
1975,SD,41,South Dakota,0,,1,1,0,,
1975,TN,42,Tennessee,0,,1,1,1,,
1975,TX,43,Texas,0,,1,1,1,,
1975,UT,44,Utah,0,,1,1,1,,
1975,VT,45,Vermont,0,,1,0,0,,
1975,VA,46,Virginia,0,,0,1,1,,
1975,WA,47,Washington,0,,0,1,1,,
1975,WV,48,West Virginia,0,,0,1,1,,
1975,WI,49,Wisconsin,0,,1,1,1,,
1975,WY,50,Wyoming,0,,1,0.5,0,,
1976,AL,1,Alabama,0,,1,1,1,,
1976,AK,2,Alaska,0,,0,1,1,,
1976,AZ,3,Arizona,0,,1,1,0,,
1976,AR,4,Arkansas,0,,1,1,1,,
1976,CA,5,California,0,,1,1,1,,
1976,CO,6,Colorado,0,,1,0,1,,
1976,CT,7,Connecticut,0,,1,1,1,,
1976,DE,8,Delaware,0,,1,1,1,,
1976,DC,8.5,District of Columbia,,,,,,,
1976,FL,9,Florida,0,,1,1,1,,
1976,GA,10,Georgia,0,,1,1,1,,
1976,HI,11,Hawaii,0,,1,1,1,,
1976,ID,12,Idaho,0,,1,0,0,,
1976,IL,13,Illinois,0,,1,1,1,,
1976,IN,14,Indiana,0,,0,0,1,,
1976,IA,15,Iowa,0,,0,1,1,,
1976,KS,16,Kansas,0,,0,0,0,,
1976,KY,17,Kentucky,0,,1,1,1,,
1976,LA,18,Louisiana,0,,1,1,1,,
1976,ME,19,Maine,0,,0.5,0,1,,
1976,MD,20,Maryland,0,,1,1,1,,
1976,MA,21,Massachusetts,0,,1,1,1,,
1976,MI,22,Michigan,0,,0,1,1,,
1976,MN,23,Minnesota,0,,1,1,1,,
1976,MS,24,Mississippi,0,,1,1,1,,
1976,MO,25,Missouri,0,,0,1,1,,
1976,MT,26,Montana,0,,1,1,1,,
1976,NE,27,Nebraska,0,,1,,,,
1976,NV,28,Nevada,0,,1,1,1,,
1976,NH,29,New Hampshire,0,,0,0.5,0,,
1976,NJ,30,New Jersey,0,,1,1,1,,
1976,NM,31,New Mexico,0,,1,1,1,,
1976,NY,32,New York,0,,1,0,1,,
1976,NC,33,North Carolina,0,,0,1,1,,
1976,ND,34,North Dakota,0,,1,0,0,,
1976,OH,35,Ohio,0,,0,1,1,,
1976,OK,36,Oklahoma,0,,1,1,1,,
1976,OR,37,Oregon,0,,1,1,1,,
1976,PA,38,Pennsylvania,0,,1,1,1,,
1976,RI,39,Rhode Island,0,,1,1,1,,
1976,SC,40,South Carolina,0,,0,1,1,,
1976,SD,41,South Dakota,0,,1,1,0,,
1976,TN,42,Tennessee,0,,1,1,1,,
1976,TX,43,Texas,0,,1,1,1,,
1976,UT,44,Utah,0,,1,1,1,,
1976,VT,45,Vermont,0,,1,0,0,,
1976,VA,46,Virginia,0,,0,1,1,,
1976,WA,47,Washington,0,,0,1,1,,
1976,WV,48,West Virginia,0,,0,1,1,,
1976,WI,49,Wisconsin,0,,1,1,1,,
1976,WY,50,Wyoming,0,,1,0.5,0,,
1977,AL,1,Alabama,0,,1,1,1,,
1977,AK,2,Alaska,0,,0,1,1,,
1977,AZ,3,Arizona,0,,1,1,0,,
1977,AR,4,Arkansas,0,,1,1,1,,
1977,CA,5,California,0,,1,1,1,,
1977,CO,6,Colorado,0,,1,0,0,,
1977,CT,7,Connecticut,0,,1,1,1,,
1977,DE,8,Delaware,0,,0,1,1,,
1977,DC,8.5,District of Columbia,,,,,,,
1977,FL,9,Florida,0,,1,1,1,,
1977,GA,10,Georgia,0,,1,1,1,,
1977,HI,11,Hawaii,0,,1,1,1,,
1977,ID,12,Idaho,0,,1,0,0,,
1977,IL,13,Illinois,0,,0,1,1,,
1977,IN,14,Indiana,0,,0,1,0,,
1977,IA,15,Iowa,0,,0,1,1,,
1977,KS,16,Kansas,0,,0,0,1,,
1977,KY,17,Kentucky,0,,1,1,1,,
1977,LA,18,Louisiana,0,,1,1,1,,
1977,ME,19,Maine,0,,0.5,0,1,,
1977,MD,20,Maryland,0,,1,1,1,,
1977,MA,21,Massachusetts,0,,1,1,1,,
1977,MI,22,Michigan,0,,0,1,1,,
1977,MN,23,Minnesota,0,,1,1,1,,
1977,MS,24,Mississippi,0,,1,1,1,,
1977,MO,25,Missouri,0,,1,1,1,,
1977,MT,26,Montana,0,,1,0.5,1,,
1977,NE,27,Nebraska,0,,1,,,,
1977,NV,28,Nevada,0,,1,1,1,,
1977,NH,29,New Hampshire,0,,0,0.5,0,,
1977,NJ,30,New Jersey,0,,1,1,1,,
1977,NM,31,New Mexico,0,,1,1,1,,
1977,NY,32,New York,0,,1,0,1,,
1977,NC,33,North Carolina,0,,1,1,1,,
1977,ND,34,North Dakota,0,,1,0,0.5,,
1977,OH,35,Ohio,0,,0,1,1,,
1977,OK,36,Oklahoma,0,,1,1,1,,
1977,OR,37,Oregon,0,,1,1,1,,
1977,PA,38,Pennsylvania,0,,1,1,1,,
1977,RI,39,Rhode Island,0,,1,1,1,,
1977,SC,40,South Carolina,0,,0,1,1,,
1977,SD,41,South Dakota,0,,1,0,0,,
1977,TN,42,Tennessee,0,,1,1,1,,
1977,TX,43,Texas,0,,1,1,1,,
1977,UT,44,Utah,0,,1,1,0,,
1977,VT,45,Vermont,0,,0,0,0.5,,
1977,VA,46,Virginia,0,,0,1,1,,
1977,WA,47,Washington,0,,1,1,1,,
1977,WV,48,West Virginia,0,,1,1,1,,
1977,WI,49,Wisconsin,0,,1,1,1,,
1977,WY,50,Wyoming,0,,1,0,0,,
1978,AL,1,Alabama,0,,1,1,1,,
1978,AK,2,Alaska,0,,0,1,1,,
1978,AZ,3,Arizona,0,,1,1,0,,
1978,AR,4,Arkansas,0,,1,1,1,,
1978,CA,5,California,0,,1,1,1,,
1978,CO,6,Colorado,0,,1,0,0,,
1978,CT,7,Connecticut,0,,1,1,1,,
1978,DE,8,Delaware,0,,0,1,1,,
1978,DC,8.5,District of Columbia,,,,,,,
1978,FL,9,Florida,0,,1,1,1,,
1978,GA,10,Georgia,0,,1,1,1,,
1978,HI,11,Hawaii,0,,1,1,1,,
1978,ID,12,Idaho,0,,1,0,0,,
1978,IL,13,Illinois,0,,0,1,1,,
1978,IN,14,Indiana,0,,0,1,0,,
1978,IA,15,Iowa,0,,0,1,1,,
1978,KS,16,Kansas,0,,0,0,1,,
1978,KY,17,Kentucky,0,,1,1,1,,
1978,LA,18,Louisiana,0,,1,1,1,,
1978,ME,19,Maine,0,,0.5,0,1,,
1978,MD,20,Maryland,0,,1,1,1,,
1978,MA,21,Massachusetts,0,,1,1,1,,
1978,MI,22,Michigan,0,,0,1,1,,
1978,MN,23,Minnesota,0,,1,1,1,,
1978,MS,24,Mississippi,0,,1,1,1,,
1978,MO,25,Missouri,0,,1,1,1,,
1978,MT,26,Montana,0,,1,0.5,1,,
1978,NE,27,Nebraska,0,,1,,,,
1978,NV,28,Nevada,0,,1,1,1,,
1978,NH,29,New Hampshire,0,,0,0.5,0,,
1978,NJ,30,New Jersey,0,,1,1,1,,
1978,NM,31,New Mexico,0,,1,1,1,,
1978,NY,32,New York,0,,1,0,1,,
1978,NC,33,North Carolina,0,,1,1,1,,
1978,ND,34,North Dakota,0,,1,0,0.5,,
1978,OH,35,Ohio,0,,0,1,1,,
1978,OK,36,Oklahoma,0,,1,1,1,,
1978,OR,37,Oregon,0,,1,1,1,,
1978,PA,38,Pennsylvania,0,,1,1,1,,
1978,RI,39,Rhode Island,0,,1,1,1,,
1978,SC,40,South Carolina,0,,0,1,1,,
1978,SD,41,South Dakota,0,,1,0,0,,
1978,TN,42,Tennessee,0,,1,1,1,,
1978,TX,43,Texas,0,,1,1,1,,
1978,UT,44,Utah,0,,1,1,0,,
1978,VT,45,Vermont,0,,0,0,0.5,,
1978,VA,46,Virginia,0,,0,1,1,,
1978,WA,47,Washington,0,,1,1,1,,
1978,WV,48,West Virginia,0,,1,1,1,,
1978,WI,49,Wisconsin,0,,1,1,1,,
1978,WY,50,Wyoming,0,,1,0,0,,
1979,AL,1,Alabama,0,,1,1,1,,
1979,AK,2,Alaska,0,,0,0,1,,
1979,AZ,3,Arizona,0,,1,0,0,,
1979,AR,4,Arkansas,0,,1,1,1,,
1979,CA,5,California,0,,1,1,1,,
1979,CO,6,Colorado,0,,1,0,0,,
1979,CT,7,Connecticut,0,,1,1,1,,
1979,DE,8,Delaware,0,,0,1,1,,
1979,DC,8.5,District of Columbia,,,,,,,
1979,FL,9,Florida,0,,1,1,1,,
1979,GA,10,Georgia,0,,1,1,1,,
1979,HI,11,Hawaii,0,,1,1,1,,
1979,ID,12,Idaho,0,,1,0,0,,
1979,IL,13,Illinois,0,,0,1,1,,
1979,IN,14,Indiana,0,,0,0,0,,
1979,IA,15,Iowa,0,,0,0,0,,
1979,KS,16,Kansas,0,,1,0,0,,
1979,KY,17,Kentucky,0,,1,1,1,,
1979,LA,18,Louisiana,0,,1,1,1,,
1979,ME,19,Maine,0,,1,0,1,,
1979,MD,20,Maryland,0,,1,1,1,,
1979,MA,21,Massachusetts,0,,1,1,1,,
1979,MI,22,Michigan,0,,0,1,1,,
1979,MN,23,Minnesota,0,,0,1,0.5,,
1979,MS,24,Mississippi,0,,1,1,1,,
1979,MO,25,Missouri,0,,1,1,1,,
1979,MT,26,Montana,0,,1,0,1,,
1979,NE,27,Nebraska,0,,0,,,,
1979,NV,28,Nevada,0,,0,1,1,,
1979,NH,29,New Hampshire,0,,1,0.5,0,,
1979,NJ,30,New Jersey,0,,1,1,1,,
1979,NM,31,New Mexico,0,,1,1,1,,
1979,NY,32,New York,0,,1,0,1,,
1979,NC,33,North Carolina,0,,1,1,1,,
1979,ND,34,North Dakota,0,,1,0,0,,
1979,OH,35,Ohio,0,,0,1,1,,
1979,OK,36,Oklahoma,0,,1,1,1,,
1979,OR,37,Oregon,0,,0,1,1,,
1979,PA,38,Pennsylvania,0,,0,1,0,,
1979,RI,39,Rhode Island,0,,1,1,1,,
1979,SC,40,South Carolina,0,,1,1,1,,
1979,SD,41,South Dakota,0,,0,0,0,,
1979,TN,42,Tennessee,0,,0,1,1,,
1979,TX,43,Texas,0,,0,1,1,,
1979,UT,44,Utah,0,,1,0,0,,
1979,VT,45,Vermont,0,,0,0,0,,
1979,VA,46,Virginia,0,,0,1,1,,
1979,WA,47,Washington,0,,1,1,0.5,,
1979,WV,48,West Virginia,0,,1,1,1,,
1979,WI,49,Wisconsin,0,,0,1,1,,
1979,WY,50,Wyoming,0,,1,0,0,,
1980,AL,1,Alabama,0,,1,1,1,,
1980,AK,2,Alaska,0,,0,0,1,,
1980,AZ,3,Arizona,0,,1,0,0,,
1980,AR,4,Arkansas,0,,1,1,1,,
1980,CA,5,California,0,,1,1,1,,
1980,CO,6,Colorado,0,,1,0,0,,
1980,CT,7,Connecticut,0,,1,1,1,,
1980,DE,8,Delaware,0,,0,1,0,,
1980,DC,8.5,District of Columbia,,,,,,,
1980,FL,9,Florida,0,,1,1,1,,
1980,GA,10,Georgia,0,,1,1,1,,
1980,HI,11,Hawaii,0,,1,1,1,,
1980,ID,12,Idaho,0,,1,0,0,,
1980,IL,13,Illinois,0,,0,1,1,,
1980,IN,14,Indiana,0,,0,0,0,,
1980,IA,15,Iowa,0,,0,0,0,,
1980,KS,16,Kansas,0,,1,0,0,,
1980,KY,17,Kentucky,0,,1,1,1,,
1980,LA,18,Louisiana,0,,0,1,1,,
1980,ME,19,Maine,0,,1,0,1,,
1980,MD,20,Maryland,0,,1,1,1,,
1980,MA,21,Massachusetts,0,,1,1,1,,
1980,MI,22,Michigan,0,,0,1,1,,
1980,MN,23,Minnesota,0,,0,1,1,,
1980,MS,24,Mississippi,0,,1,1,1,,
1980,MO,25,Missouri,0,,1,1,1,,
1980,MT,26,Montana,0,,1,0,1,,
1980,NE,27,Nebraska,0,,0,,,,
1980,NV,28,Nevada,0,,0,1,1,,
1980,NH,29,New Hampshire,0,,1,0.5,0,,
1980,NJ,30,New Jersey,0,,1,1,1,,
1980,NM,31,New Mexico,0,,1,1,1,,
1980,NY,32,New York,0,,1,0,1,,
1980,NC,33,North Carolina,0,,1,1,1,,
1980,ND,34,North Dakota,0,,1,0,0,,
1980,OH,35,Ohio,0,,0,1,1,,
1980,OK,36,Oklahoma,0,,1,1,1,,
1980,OR,37,Oregon,0,,0,1,1,,
1980,PA,38,Pennsylvania,0,,0,1,0,,
1980,RI,39,Rhode Island,0,,1,1,1,,
1980,SC,40,South Carolina,0,,1,1,1,,
1980,SD,41,South Dakota,0,,0,0,0,,
1980,TN,42,Tennessee,0,,0,1,1,,
1980,TX,43,Texas,0,,0,1,1,,
1980,UT,44,Utah,0,,1,0,0,,
1980,VT,45,Vermont,0,,0,0,0,,
1980,VA,46,Virginia,0,,0,1,1,,
1980,WA,47,Washington,0,,1,1,0.5,,
1980,WV,48,West Virginia,0,,1,1,1,,
1980,WI,49,Wisconsin,0,,0,1,1,,
1980,WY,50,Wyoming,0,,1,0,0,,
1981,AL,1,Alabama,0,,1,1,1,,
1981,AK,2,Alaska,0,,0,1,1,,
1981,AZ,3,Arizona,0,,1,0,0,,
1981,AR,4,Arkansas,0,,0,1,1,,
1981,CA,5,California,0,,1,1,1,,
1981,CO,6,Colorado,0,,1,0,0,,
1981,CT,7,Connecticut,0,,1,1,1,,
1981,DE,8,Delaware,0,,0,1,0,,
1981,DC,8.5,District of Columbia,,,,,,,
1981,FL,9,Florida,0,,1,1,1,,
1981,GA,10,Georgia,0,,1,1,1,,
1981,HI,11,Hawaii,0,,1,1,1,,
1981,ID,12,Idaho,0,,1,0,0,,
1981,IL,13,Illinois,0,,0,1,0,,
1981,IN,14,Indiana,0,,0,0,0,,
1981,IA,15,Iowa,0,,0,0,0,,
1981,KS,16,Kansas,0,,1,0,0,,
1981,KY,17,Kentucky,0,,1,1,1,,
1981,LA,18,Louisiana,0,,0,1,1,,
1981,ME,19,Maine,0,,1,0,1,,
1981,MD,20,Maryland,0,,1,1,1,,
1981,MA,21,Massachusetts,0,,1,1,1,,
1981,MI,22,Michigan,0,,0,1,1,,
1981,MN,23,Minnesota,0,,0,1,1,,
1981,MS,24,Mississippi,0,,1,1,1,,
1981,MO,25,Missouri,0,,0,1,1,,
1981,MT,26,Montana,0,,1,0,0,,
1981,NE,27,Nebraska,0,,0,,,,
1981,NV,28,Nevada,0,,0,1,1,,
1981,NH,29,New Hampshire,0,,1,0,0,,
1981,NJ,30,New Jersey,0,,1,1,1,,
1981,NM,31,New Mexico,0,,1,1,1,,
1981,NY,32,New York,0,,1,0,1,,
1981,NC,33,North Carolina,0,,1,1,1,,
1981,ND,34,North Dakota,0,,0,0,0,,
1981,OH,35,Ohio,0,,0,0,1,,
1981,OK,36,Oklahoma,0,,1,1,1,,
1981,OR,37,Oregon,0,,0,1,1,,
1981,PA,38,Pennsylvania,0,,0,0,0,,
1981,RI,39,Rhode Island,0,,1,1,1,,
1981,SC,40,South Carolina,0,,1,1,1,,
1981,SD,41,South Dakota,0,,0,0,0,,
1981,TN,42,Tennessee,0,,0,1,1,,
1981,TX,43,Texas,0,,0,1,1,,
1981,UT,44,Utah,0,,1,0,0,,
1981,VT,45,Vermont,0,,0,0,0,,
1981,VA,46,Virginia,0,,0,1,1,,
1981,WA,47,Washington,0,,0,0,0,,
1981,WV,48,West Virginia,0,,1,1,1,,
1981,WI,49,Wisconsin,0,,0,1,1,,
1981,WY,50,Wyoming,0,,1,0,0,,
1982,AL,1,Alabama,0,,1,1,1,,
1982,AK,2,Alaska,0,,0,1,1,,
1982,AZ,3,Arizona,0,,1,0,0,,
1982,AR,4,Arkansas,0,,0,1,1,,
1982,CA,5,California,0,,1,1,1,,
1982,CO,6,Colorado,0,,1,0,0,,
1982,CT,7,Connecticut,0,,1,1,1,,
1982,DE,8,Delaware,0,,0,1,0,,
1982,DC,8.5,District of Columbia,,,,,,,
1982,FL,9,Florida,0,,1,1,1,,
1982,GA,10,Georgia,0,,1,1,1,,
1982,HI,11,Hawaii,0,,1,1,1,,
1982,ID,12,Idaho,0,,1,0,0,,
1982,IL,13,Illinois,0,,0,1,0,,
1982,IN,14,Indiana,0,,0,0,0,,
1982,IA,15,Iowa,0,,0,0,0,,
1982,KS,16,Kansas,0,,1,0,0,,
1982,KY,17,Kentucky,0,,1,1,1,,
1982,LA,18,Louisiana,0,,0,1,1,,
1982,ME,19,Maine,0,,1,0,1,,
1982,MD,20,Maryland,0,,1,1,1,,
1982,MA,21,Massachusetts,0,,1,1,1,,
1982,MI,22,Michigan,0,,0,1,1,,
1982,MN,23,Minnesota,0,,0,1,1,,
1982,MS,24,Mississippi,0,,1,1,1,,
1982,MO,25,Missouri,0,,0,1,1,,
1982,MT,26,Montana,0,,1,0,0,,
1982,NE,27,Nebraska,0,,0,,,,
1982,NV,28,Nevada,0,,0,1,1,,
1982,NH,29,New Hampshire,0,,1,0,0,,
1982,NJ,30,New Jersey,0,,0,1,1,,
1982,NM,31,New Mexico,0,,1,1,1,,
1982,NY,32,New York,0,,1,0,1,,
1982,NC,33,North Carolina,0,,1,1,1,,
1982,ND,34,North Dakota,0,,0,0,0,,
1982,OH,35,Ohio,0,,0,0,1,,
1982,OK,36,Oklahoma,0,,1,1,1,,
1982,OR,37,Oregon,0,,0,1,1,,
1982,PA,38,Pennsylvania,0,,0,0,0,,
1982,RI,39,Rhode Island,0,,1,1,1,,
1982,SC,40,South Carolina,0,,1,1,1,,
1982,SD,41,South Dakota,0,,0,0,0,,
1982,TN,42,Tennessee,0,,0,1,1,,
1982,TX,43,Texas,0,,0,1,1,,
1982,UT,44,Utah,0,,1,0,0,,
1982,VT,45,Vermont,0,,0,0,0,,
1982,VA,46,Virginia,0,,1,1,1,,
1982,WA,47,Washington,0,,0,0,0,,
1982,WV,48,West Virginia,0,,1,1,1,,
1982,WI,49,Wisconsin,0,,0,1,1,,
1982,WY,50,Wyoming,0,,1,0,0,,
1983,AL,1,Alabama,0,,1,1,1,,
1983,AK,2,Alaska,0,,1,0,0,,
1983,AZ,3,Arizona,0,,1,0,0,,
1983,AR,4,Arkansas,0,,1,1,1,,
1983,CA,5,California,0,,0,1,1,,
1983,CO,6,Colorado,0,,1,0,0,,
1983,CT,7,Connecticut,0,,1,1,1,,
1983,DE,8,Delaware,0,,0,1,1,,
1983,DC,8.5,District of Columbia,,,,,,,
1983,FL,9,Florida,0,,1,1,1,,
1983,GA,10,Georgia,0,,1,1,1,,
1983,HI,11,Hawaii,0,,1,1,1,,
1983,ID,12,Idaho,0,,1,0,0,,
1983,IL,13,Illinois,0,,0,1,1,,
1983,IN,14,Indiana,0,,0,0,0,,
1983,IA,15,Iowa,0,,0,1,1,,
1983,KS,16,Kansas,0,,1,0,0,,
1983,KY,17,Kentucky,0,,1,1,1,,
1983,LA,18,Louisiana,0,,0,1,1,,
1983,ME,19,Maine,0,,1,1,1,,
1983,MD,20,Maryland,0,,1,1,1,,
1983,MA,21,Massachusetts,0,,1,1,1,,
1983,MI,22,Michigan,0,,1,1,1,,
1983,MN,23,Minnesota,0,,1,1,1,,
1983,MS,24,Mississippi,0,,1,1,1,,
1983,MO,25,Missouri,0,,0,1,1,,
1983,MT,26,Montana,0,,1,0,1,,
1983,NE,27,Nebraska,0,,1,,,,
1983,NV,28,Nevada,0,,1,1,1,,
1983,NH,29,New Hampshire,0,,0,0,0,,
1983,NJ,30,New Jersey,0,,0,1,1,,
1983,NM,31,New Mexico,0,,1,1,1,,
1983,NY,32,New York,0,,1,0,1,,
1983,NC,33,North Carolina,0,,1,1,1,,
1983,ND,34,North Dakota,0,,0,0,1,,
1983,OH,35,Ohio,0,,1,1,1,,
1983,OK,36,Oklahoma,0,,1,1,1,,
1983,OR,37,Oregon,0,,0,1,1,,
1983,PA,38,Pennsylvania,0,,0,0,1,,
1983,RI,39,Rhode Island,0,,1,1,1,,
1983,SC,40,South Carolina,0,,1,1,1,,
1983,SD,41,South Dakota,0,,0,0,0,,
1983,TN,42,Tennessee,0,,0,1,1,,
1983,TX,43,Texas,0,,1,1,1,,
1983,UT,44,Utah,0,,1,0,0,,
1983,VT,45,Vermont,0,,0,0,0,,
1983,VA,46,Virginia,0,,1,1,1,,
1983,WA,47,Washington,0,,0,1,1,,
1983,WV,48,West Virginia,0,,1,1,1,,
1983,WI,49,Wisconsin,0,,1,1,1,,
1983,WY,50,Wyoming,0,,1,0,0,,
1984,AL,1,Alabama,0,,1,1,1,,
1984,AK,2,Alaska,0,,1,0,0,,
1984,AZ,3,Arizona,0,,1,0,0,,
1984,AR,4,Arkansas,0,,1,1,1,,
1984,CA,5,California,0,,0,1,1,,
1984,CO,6,Colorado,0,,1,0,0,,
1984,CT,7,Connecticut,0,,1,1,1,,
1984,DE,8,Delaware,0,,0,1,1,,
1984,DC,8.5,District of Columbia,,,,,,,
1984,FL,9,Florida,0,,1,1,1,,
1984,GA,10,Georgia,0,,1,1,1,,
1984,HI,11,Hawaii,0,,1,1,1,,
1984,ID,12,Idaho,0,,1,0,0,,
1984,IL,13,Illinois,0,,0,1,1,,
1984,IN,14,Indiana,0,,0,0,0,,
1984,IA,15,Iowa,0,,0,1,1,,
1984,KS,16,Kansas,0,,1,0,0,,
1984,KY,17,Kentucky,0,,1,1,1,,
1984,LA,18,Louisiana,0,,1,1,1,,
1984,ME,19,Maine,0,,1,1,1,,
1984,MD,20,Maryland,0,,1,1,1,,
1984,MA,21,Massachusetts,0,,1,1,1,,
1984,MI,22,Michigan,0,,1,0,1,,
1984,MN,23,Minnesota,0,,1,1,1,,
1984,MS,24,Mississippi,0,,1,1,1,,
1984,MO,25,Missouri,0,,0,1,1,,
1984,MT,26,Montana,0,,1,0,1,,
1984,NE,27,Nebraska,0,,1,,,,
1984,NV,28,Nevada,0,,1,1,1,,
1984,NH,29,New Hampshire,0,,0,0,0,,
1984,NJ,30,New Jersey,0,,0,1,1,,
1984,NM,31,New Mexico,0,,1,1,1,,
1984,NY,32,New York,0,,1,0,1,,
1984,NC,33,North Carolina,0,,1,1,1,,
1984,ND,34,North Dakota,0,,0,0,1,,
1984,OH,35,Ohio,0,,1,1,1,,
1984,OK,36,Oklahoma,0,,1,1,1,,
1984,OR,37,Oregon,0,,0,1,1,,
1984,PA,38,Pennsylvania,0,,0,0,1,,
1984,RI,39,Rhode Island,0,,1,1,1,,
1984,SC,40,South Carolina,0,,1,1,1,,
1984,SD,41,South Dakota,0,,0,0,0,,
1984,TN,42,Tennessee,0,,0,1,1,,
1984,TX,43,Texas,0,,1,1,1,,
1984,UT,44,Utah,0,,1,0,0,,
1984,VT,45,Vermont,0,,0,0,0,,
1984,VA,46,Virginia,0,,1,1,1,,
1984,WA,47,Washington,0,,0,1,1,,
1984,WV,48,West Virginia,0,,1,1,1,,
1984,WI,49,Wisconsin,0,,1,1,1,,
1984,WY,50,Wyoming,0,,1,0,0,,
1985,AL,1,Alabama,0,,1,1,1,,
1985,AK,2,Alaska,0,,1,0,1,,
1985,AZ,3,Arizona,0,,1,0,0,,
1985,AR,4,Arkansas,0,,1,1,1,,
1985,CA,5,California,0,,0,1,1,,
1985,CO,6,Colorado,0,,1,0,0,,
1985,CT,7,Connecticut,0,,1,0,0,,
1985,DE,8,Delaware,0,,0,1,0,,
1985,DC,8.5,District of Columbia,,,,,,,
1985,FL,9,Florida,0,,1,1,1,,
1985,GA,10,Georgia,0,,1,1,1,,
1985,HI,11,Hawaii,0,,1,1,1,,
1985,ID,12,Idaho,0,,1,0,0,,
1985,IL,13,Illinois,0,,0,1,1,,
1985,IN,14,Indiana,0,,0,0,0,,
1985,IA,15,Iowa,0,,0,1,1,,
1985,KS,16,Kansas,0,,1,0,0,,
1985,KY,17,Kentucky,0,,1,1,1,,
1985,LA,18,Louisiana,0,,1,1,1,,
1985,ME,19,Maine,0,,1,1,1,,
1985,MD,20,Maryland,0,,1,1,1,,
1985,MA,21,Massachusetts,0,,1,1,1,,
1985,MI,22,Michigan,0,,1,0,1,,
1985,MN,23,Minnesota,0,,1,1,0,,
1985,MS,24,Mississippi,0,,1,1,1,,
1985,MO,25,Missouri,0,,0,1,1,,
1985,MT,26,Montana,0,,1,1,0.5,,
1985,NE,27,Nebraska,0,,1,,,,
1985,NV,28,Nevada,0,,1,1,0,,
1985,NH,29,New Hampshire,0,,0,0,0,,
1985,NJ,30,New Jersey,0,,0,1,1,,
1985,NM,31,New Mexico,0,,1,0,1,,
1985,NY,32,New York,0,,1,0,1,,
1985,NC,33,North Carolina,0,,0,1,1,,
1985,ND,34,North Dakota,0,,1,0,0,,
1985,OH,35,Ohio,0,,1,0,1,,
1985,OK,36,Oklahoma,0,,1,1,1,,
1985,OR,37,Oregon,0,,0,1,1,,
1985,PA,38,Pennsylvania,0,,0,0,1,,
1985,RI,39,Rhode Island,0,,0,1,1,,
1985,SC,40,South Carolina,0,,1,1,1,,
1985,SD,41,South Dakota,0,,0,0,0,,
1985,TN,42,Tennessee,0,,0,1,1,,
1985,TX,43,Texas,0,,1,1,1,,
1985,UT,44,Utah,0,,0,0,0,,
1985,VT,45,Vermont,0,,1,1,0,,
1985,VA,46,Virginia,0,,1,1,1,,
1985,WA,47,Washington,0,,1,1,1,,
1985,WV,48,West Virginia,0,,0,1,1,,
1985,WI,49,Wisconsin,0,,1,1,1,,
1985,WY,50,Wyoming,0,,1,0,0,,
1986,AL,1,Alabama,0,,1,1,1,,
1986,AK,2,Alaska,0,,1,0,1,,
1986,AZ,3,Arizona,0,,1,0,0,,
1986,AR,4,Arkansas,0,,1,1,1,,
1986,CA,5,California,0,,0,1,1,,
